task,model,dataset,n_seeds,n_points_per_cluster,proj,clustering,cluster distance,representative,k,pool size,recall,map
txt2img,albef,flickr30k,10,10,pca,agglomerative,5,medoid,10,1000,0.8,0.48
txt2img,albef,flickr30k,1,10,pca,agglomerative,5,medoid,10,1000,1.0,0.58
txt2img,albef,flickr30k,2,10,pca,agglomerative,5,medoid,10,1000,0.88,0.47
txt2img,albef,flickr30k,5,20,pca,agglomerative,5,medoid,10,1000,1.0,0.42
txt2img,albef,flickr30k,10,20,pca,agglomerative,5,medoid,10,1000,0.8,0.25
txt2img,albef,flickr30k,1,20,pca,agglomerative,5,medoid,10,1000,0.88,0.5
txt2img,albef,flickr30k,2,20,pca,agglomerative,5,medoid,10,1000,0.96,0.53
txt2img,albef,flickr30k,5,30,pca,agglomerative,5,medoid,10,1000,1.0,0.48
txt2img,albef,flickr30k,10,30,pca,agglomerative,5,medoid,10,1000,0.8,0.41
txt2img,albef,flickr30k,1,30,pca,agglomerative,5,medoid,10,1000,0.96,0.54
txt2img,albef,flickr30k,2,30,pca,agglomerative,5,medoid,10,1000,0.96,0.48
txt2txt,albef,flickr30k,5,5,None,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,10,5,None,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,1,5,None,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,5,None,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,5,10,None,hdbscan,5,centroid,10,1000,0.0,0.0
txt2txt,albef,flickr30k,10,10,None,hdbscan,5,centroid,10,1000,0.12,0.06
txt2txt,albef,flickr30k,1,10,None,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,10,None,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,5,20,None,hdbscan,5,centroid,10,1000,0.28,0.14
txt2txt,albef,flickr30k,10,20,None,hdbscan,5,centroid,10,1000,0.08,0.08
txt2txt,albef,flickr30k,1,20,None,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,20,None,hdbscan,5,centroid,10,1000,0.2,0.1
txt2txt,albef,flickr30k,5,30,None,hdbscan,5,centroid,10,1000,0.36,0.2
txt2txt,albef,flickr30k,10,30,None,hdbscan,5,centroid,10,1000,0.12,0.05
txt2txt,albef,flickr30k,1,30,None,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,30,None,hdbscan,5,centroid,10,1000,0.44,0.35
txt2txt,albef,flickr30k,5,5,None,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,10,5,None,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,1,5,None,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,5,None,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,5,10,None,hdbscan,5,medoid,10,1000,0.08,0.05
txt2txt,albef,flickr30k,10,10,None,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,1,10,None,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,10,None,hdbscan,5,medoid,10,1000,0.0,0.0
txt2txt,albef,flickr30k,5,20,None,hdbscan,5,medoid,10,1000,0.2,0.11
txt2txt,albef,flickr30k,10,20,None,hdbscan,5,medoid,10,1000,0.04,0.01
txt2txt,albef,flickr30k,1,20,None,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,20,None,hdbscan,5,medoid,10,1000,0.24,0.12
txt2txt,albef,flickr30k,5,30,None,hdbscan,5,medoid,10,1000,0.16,0.12
txt2txt,albef,flickr30k,10,30,None,hdbscan,5,medoid,10,1000,0.2,0.11
txt2txt,albef,flickr30k,1,30,None,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,30,None,hdbscan,5,medoid,10,1000,0.24,0.13
txt2txt,albef,flickr30k,5,5,None,agglomerative,5,centroid,10,1000,0.16,0.02
txt2txt,albef,flickr30k,10,5,None,agglomerative,5,centroid,10,1000,0.04,0.02
txt2txt,albef,flickr30k,1,5,None,agglomerative,5,centroid,10,1000,0.36,0.23
txt2txt,albef,flickr30k,2,5,None,agglomerative,5,centroid,10,1000,0.24,0.16
txt2txt,albef,flickr30k,5,10,None,agglomerative,5,centroid,10,1000,0.08,0.01
txt2txt,albef,flickr30k,10,10,None,agglomerative,5,centroid,10,1000,0.04,0.0
txt2txt,albef,flickr30k,1,10,None,agglomerative,5,centroid,10,1000,0.44,0.41
txt2txt,albef,flickr30k,2,10,None,agglomerative,5,centroid,10,1000,0.4,0.31
txt2txt,albef,flickr30k,5,20,None,agglomerative,5,centroid,10,1000,0.12,0.09
txt2txt,albef,flickr30k,10,20,None,agglomerative,5,centroid,10,1000,0.0,0.0
txt2txt,albef,flickr30k,1,20,None,agglomerative,5,centroid,10,1000,0.52,0.4
txt2txt,albef,flickr30k,2,20,None,agglomerative,5,centroid,10,1000,0.28,0.17
txt2txt,albef,flickr30k,5,30,None,agglomerative,5,centroid,10,1000,0.08,0.05
txt2txt,albef,flickr30k,10,30,None,agglomerative,5,centroid,10,1000,0.04,0.0
txt2txt,albef,flickr30k,1,30,None,agglomerative,5,centroid,10,1000,0.48,0.43
txt2txt,albef,flickr30k,2,30,None,agglomerative,5,centroid,10,1000,0.32,0.18
txt2txt,albef,flickr30k,5,5,None,agglomerative,5,medoid,10,1000,0.08,0.05
txt2txt,albef,flickr30k,10,5,None,agglomerative,5,medoid,10,1000,0.12,0.07
txt2txt,albef,flickr30k,1,5,None,agglomerative,5,medoid,10,1000,0.36,0.22
txt2txt,albef,flickr30k,2,5,None,agglomerative,5,medoid,10,1000,0.16,0.11
txt2txt,albef,flickr30k,5,10,None,agglomerative,5,medoid,10,1000,0.16,0.04
txt2txt,albef,flickr30k,10,10,None,agglomerative,5,medoid,10,1000,0.08,0.05
txt2txt,albef,flickr30k,1,10,None,agglomerative,5,medoid,10,1000,0.16,0.16
txt2txt,albef,flickr30k,2,10,None,agglomerative,5,medoid,10,1000,0.28,0.14
txt2txt,albef,flickr30k,5,20,None,agglomerative,5,medoid,10,1000,0.08,0.02
txt2txt,albef,flickr30k,10,20,None,agglomerative,5,medoid,10,1000,0.04,0.04
txt2txt,albef,flickr30k,1,20,None,agglomerative,5,medoid,10,1000,0.4,0.25
txt2txt,albef,flickr30k,2,20,None,agglomerative,5,medoid,10,1000,0.28,0.19
txt2txt,albef,flickr30k,5,30,None,agglomerative,5,medoid,10,1000,0.16,0.08
txt2txt,albef,flickr30k,10,30,None,agglomerative,5,medoid,10,1000,0.0,0.0
txt2txt,albef,flickr30k,1,30,None,agglomerative,5,medoid,10,1000,0.36,0.23
txt2txt,albef,flickr30k,2,30,None,agglomerative,5,medoid,10,1000,0.24,0.17
txt2txt,albef,flickr30k,5,5,tsne (pca),hdbscan,5,centroid,10,1000,0.08,0.06
txt2txt,albef,flickr30k,10,5,tsne (pca),hdbscan,5,centroid,10,1000,0.08,0.08
txt2txt,albef,flickr30k,1,5,tsne (pca),hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,5,tsne (pca),hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,5,10,tsne (pca),hdbscan,5,centroid,10,1000,0.28,0.19
txt2txt,albef,flickr30k,10,10,tsne (pca),hdbscan,5,centroid,10,1000,0.16,0.14
txt2txt,albef,flickr30k,1,10,tsne (pca),hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,10,tsne (pca),hdbscan,5,centroid,10,1000,0.08,0.08
txt2txt,albef,flickr30k,5,20,tsne (pca),hdbscan,5,centroid,10,1000,0.28,0.11
txt2txt,albef,flickr30k,10,20,tsne (pca),hdbscan,5,centroid,10,1000,0.08,0.03
txt2txt,albef,flickr30k,1,20,tsne (pca),hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,20,tsne (pca),hdbscan,5,centroid,10,1000,0.28,0.24
txt2txt,albef,flickr30k,5,30,tsne (pca),hdbscan,5,centroid,10,1000,0.12,0.09
txt2txt,albef,flickr30k,10,30,tsne (pca),hdbscan,5,centroid,10,1000,0.24,0.18
txt2txt,albef,flickr30k,1,30,tsne (pca),hdbscan,5,centroid,10,1000,0.4,0.27
txt2txt,albef,flickr30k,2,30,tsne (pca),hdbscan,5,centroid,10,1000,0.44,0.35
txt2txt,albef,flickr30k,5,5,tsne (pca),hdbscan,5,medoid,10,1000,0.04,0.04
txt2txt,albef,flickr30k,10,5,tsne (pca),hdbscan,5,medoid,10,1000,0.12,0.05
txt2txt,albef,flickr30k,1,5,tsne (pca),hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,5,tsne (pca),hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,5,10,tsne (pca),hdbscan,5,medoid,10,1000,0.28,0.2
txt2txt,albef,flickr30k,10,10,tsne (pca),hdbscan,5,medoid,10,1000,0.12,0.04
txt2txt,albef,flickr30k,1,10,tsne (pca),hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,10,tsne (pca),hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,5,20,tsne (pca),hdbscan,5,medoid,10,1000,0.2,0.16
txt2txt,albef,flickr30k,10,20,tsne (pca),hdbscan,5,medoid,10,1000,0.04,0.01
txt2txt,albef,flickr30k,1,20,tsne (pca),hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,20,tsne (pca),hdbscan,5,medoid,10,1000,0.4,0.23
txt2txt,albef,flickr30k,5,30,tsne (pca),hdbscan,5,medoid,10,1000,0.28,0.19
txt2txt,albef,flickr30k,10,30,tsne (pca),hdbscan,5,medoid,10,1000,0.04,0.02
txt2txt,albef,flickr30k,1,30,tsne (pca),hdbscan,5,medoid,10,1000,0.24,0.13
txt2txt,albef,flickr30k,2,30,tsne (pca),hdbscan,5,medoid,10,1000,0.44,0.33
txt2txt,albef,flickr30k,5,5,tsne (pca),agglomerative,5,centroid,10,1000,0.84,0.4
txt2txt,albef,flickr30k,10,5,tsne (pca),agglomerative,5,centroid,10,1000,0.28,0.17
txt2txt,albef,flickr30k,1,5,tsne (pca),agglomerative,5,centroid,10,1000,0.72,0.48
txt2txt,albef,flickr30k,2,5,tsne (pca),agglomerative,5,centroid,10,1000,0.64,0.46
txt2txt,albef,flickr30k,5,10,tsne (pca),agglomerative,5,centroid,10,1000,0.32,0.16
txt2txt,albef,flickr30k,10,10,tsne (pca),agglomerative,5,centroid,10,1000,0.48,0.39
txt2txt,albef,flickr30k,1,10,tsne (pca),agglomerative,5,centroid,10,1000,0.8,0.45
txt2txt,albef,flickr30k,2,10,tsne (pca),agglomerative,5,centroid,10,1000,0.72,0.49
txt2txt,albef,flickr30k,5,20,tsne (pca),agglomerative,5,centroid,10,1000,0.76,0.35
txt2txt,albef,flickr30k,10,20,tsne (pca),agglomerative,5,centroid,10,1000,0.64,0.33
txt2txt,albef,flickr30k,1,20,tsne (pca),agglomerative,5,centroid,10,1000,0.84,0.43
txt2txt,albef,flickr30k,2,20,tsne (pca),agglomerative,5,centroid,10,1000,0.4,0.27
txt2txt,albef,flickr30k,5,30,tsne (pca),agglomerative,5,centroid,10,1000,0.72,0.51
txt2txt,albef,flickr30k,10,30,tsne (pca),agglomerative,5,centroid,10,1000,0.72,0.36
txt2txt,albef,flickr30k,1,30,tsne (pca),agglomerative,5,centroid,10,1000,0.44,0.2
txt2txt,albef,flickr30k,2,30,tsne (pca),agglomerative,5,centroid,10,1000,0.76,0.49
txt2txt,albef,flickr30k,5,5,tsne (pca),agglomerative,5,medoid,10,1000,0.44,0.29
txt2txt,albef,flickr30k,10,5,tsne (pca),agglomerative,5,medoid,10,1000,0.16,0.1
txt2txt,albef,flickr30k,1,5,tsne (pca),agglomerative,5,medoid,10,1000,0.56,0.38
txt2txt,albef,flickr30k,2,5,tsne (pca),agglomerative,5,medoid,10,1000,0.56,0.35
txt2txt,albef,flickr30k,5,10,tsne (pca),agglomerative,5,medoid,10,1000,0.32,0.08
txt2txt,albef,flickr30k,10,10,tsne (pca),agglomerative,5,medoid,10,1000,0.48,0.29
txt2txt,albef,flickr30k,1,10,tsne (pca),agglomerative,5,medoid,10,1000,0.84,0.51
txt2txt,albef,flickr30k,2,10,tsne (pca),agglomerative,5,medoid,10,1000,0.84,0.53
txt2txt,albef,flickr30k,5,20,tsne (pca),agglomerative,5,medoid,10,1000,0.64,0.4
txt2txt,albef,flickr30k,10,20,tsne (pca),agglomerative,5,medoid,10,1000,0.64,0.38
txt2txt,albef,flickr30k,1,20,tsne (pca),agglomerative,5,medoid,10,1000,0.96,0.56
txt2txt,albef,flickr30k,2,20,tsne (pca),agglomerative,5,medoid,10,1000,0.44,0.37
txt2txt,albef,flickr30k,5,30,tsne (pca),agglomerative,5,medoid,10,1000,0.68,0.39
txt2txt,albef,flickr30k,10,30,tsne (pca),agglomerative,5,medoid,10,1000,0.6,0.22
txt2txt,albef,flickr30k,1,30,tsne (pca),agglomerative,5,medoid,10,1000,0.68,0.52
txt2txt,albef,flickr30k,2,30,tsne (pca),agglomerative,5,medoid,10,1000,0.44,0.3
txt2txt,albef,flickr30k,5,5,pca,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,10,5,pca,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,1,5,pca,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,5,pca,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,5,10,pca,hdbscan,5,centroid,10,1000,0.04,0.01
txt2txt,albef,flickr30k,10,10,pca,hdbscan,5,centroid,10,1000,0.04,0.04
txt2txt,albef,flickr30k,1,10,pca,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,10,pca,hdbscan,5,centroid,10,1000,0.04,0.04
txt2txt,albef,flickr30k,5,20,pca,hdbscan,5,centroid,10,1000,0.44,0.25
txt2txt,albef,flickr30k,10,20,pca,hdbscan,5,centroid,10,1000,0.16,0.13
txt2txt,albef,flickr30k,1,20,pca,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,20,pca,hdbscan,5,centroid,10,1000,0.16,0.1
txt2txt,albef,flickr30k,5,30,pca,hdbscan,5,centroid,10,1000,0.32,0.23
txt2txt,albef,flickr30k,10,30,pca,hdbscan,5,centroid,10,1000,0.12,0.06
txt2txt,albef,flickr30k,1,30,pca,hdbscan,5,centroid,10,1000,0,0
txt2txt,albef,flickr30k,2,30,pca,hdbscan,5,centroid,10,1000,0.24,0.22
txt2txt,albef,flickr30k,5,5,pca,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,10,5,pca,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,1,5,pca,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,5,pca,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,5,10,pca,hdbscan,5,medoid,10,1000,0.08,0.05
txt2txt,albef,flickr30k,10,10,pca,hdbscan,5,medoid,10,1000,0.12,0.1
txt2txt,albef,flickr30k,1,10,pca,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,10,pca,hdbscan,5,medoid,10,1000,0.08,0.06
txt2txt,albef,flickr30k,5,20,pca,hdbscan,5,medoid,10,1000,0.24,0.14
txt2txt,albef,flickr30k,10,20,pca,hdbscan,5,medoid,10,1000,0.08,0.04
txt2txt,albef,flickr30k,1,20,pca,hdbscan,5,medoid,10,1000,0,0
txt2txt,albef,flickr30k,2,20,pca,hdbscan,5,medoid,10,1000,0.24,0.15
txt2txt,albef,flickr30k,5,30,pca,hdbscan,5,medoid,10,1000,0.32,0.17
txt2txt,albef,flickr30k,10,30,pca,hdbscan,5,medoid,10,1000,0.16,0.11
txt2txt,albef,flickr30k,1,30,pca,hdbscan,5,medoid,10,1000,0.04,0.04
txt2txt,albef,flickr30k,2,30,pca,hdbscan,5,medoid,10,1000,0.2,0.2
txt2txt,albef,flickr30k,5,5,pca,agglomerative,5,centroid,10,1000,0.68,0.26
txt2txt,albef,flickr30k,10,5,pca,agglomerative,5,centroid,10,1000,0.72,0.36
txt2txt,albef,flickr30k,1,5,pca,agglomerative,5,centroid,10,1000,0.68,0.47
txt2txt,albef,flickr30k,2,5,pca,agglomerative,5,centroid,10,1000,0.68,0.39
txt2txt,albef,flickr30k,5,10,pca,agglomerative,5,centroid,10,1000,0.96,0.39
txt2txt,albef,flickr30k,10,10,pca,agglomerative,5,centroid,10,1000,0.72,0.35
txt2txt,albef,flickr30k,1,10,pca,agglomerative,5,centroid,10,1000,0.88,0.47
txt2txt,albef,flickr30k,2,10,pca,agglomerative,5,centroid,10,1000,0.68,0.41
txt2txt,albef,flickr30k,5,20,pca,agglomerative,5,centroid,10,1000,0.88,0.41
txt2txt,albef,flickr30k,10,20,pca,agglomerative,5,centroid,10,1000,0.76,0.33
txt2txt,albef,flickr30k,1,20,pca,agglomerative,5,centroid,10,1000,0.8,0.44
txt2txt,albef,flickr30k,2,20,pca,agglomerative,5,centroid,10,1000,0.84,0.45
txt2txt,albef,flickr30k,5,30,pca,agglomerative,5,centroid,10,1000,0.96,0.52
txt2txt,albef,flickr30k,10,30,pca,agglomerative,5,centroid,10,1000,0.8,0.45
txt2txt,albef,flickr30k,1,30,pca,agglomerative,5,centroid,10,1000,0.92,0.55
txt2txt,albef,flickr30k,2,30,pca,agglomerative,5,centroid,10,1000,0.84,0.53
txt2txt,albef,flickr30k,5,5,pca,agglomerative,5,medoid,10,1000,0.84,0.43
txt2txt,albef,flickr30k,10,5,pca,agglomerative,5,medoid,10,1000,0.6,0.29
txt2txt,albef,flickr30k,1,5,pca,agglomerative,5,medoid,10,1000,0.76,0.38
txt2txt,albef,flickr30k,2,5,pca,agglomerative,5,medoid,10,1000,0.72,0.41
txt2txt,albef,flickr30k,5,10,pca,agglomerative,5,medoid,10,1000,0.84,0.51
txt2txt,albef,flickr30k,10,10,pca,agglomerative,5,medoid,10,1000,0.68,0.3
txt2txt,albef,flickr30k,1,10,pca,agglomerative,5,medoid,10,1000,0.88,0.61
txt2txt,albef,flickr30k,2,10,pca,agglomerative,5,medoid,10,1000,0.68,0.39
txt2txt,albef,flickr30k,5,20,pca,agglomerative,5,medoid,10,1000,0.88,0.36
txt2txt,albef,flickr30k,10,20,pca,agglomerative,5,medoid,10,1000,0.76,0.24
txt2txt,albef,flickr30k,1,20,pca,agglomerative,5,medoid,10,1000,0.96,0.44
txt2txt,albef,flickr30k,2,20,pca,agglomerative,5,medoid,10,1000,0.68,0.42
txt2txt,albef,flickr30k,5,30,pca,agglomerative,5,medoid,10,1000,0.88,0.51
txt2txt,albef,flickr30k,10,30,pca,agglomerative,5,medoid,10,1000,0.8,0.39
txt2txt,albef,flickr30k,1,30,pca,agglomerative,5,medoid,10,1000,0.92,0.52
txt2txt,albef,flickr30k,2,30,pca,agglomerative,5,medoid,10,1000,0.88,0.51
img2img,albef,flickr30k,5,5,None,hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,10,5,None,hdbscan,5,centroid,10,1000,0.12,0.05
img2img,albef,flickr30k,1,5,None,hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,2,5,None,hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,5,10,None,hdbscan,5,centroid,10,1000,0.64,0.52
img2img,albef,flickr30k,10,10,None,hdbscan,5,centroid,10,1000,0.4,0.32
img2img,albef,flickr30k,1,10,None,hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,2,10,None,hdbscan,5,centroid,10,1000,0.6,0.52
img2img,albef,flickr30k,5,20,None,hdbscan,5,centroid,10,1000,0.68,0.54
img2img,albef,flickr30k,10,20,None,hdbscan,5,centroid,10,1000,0.44,0.35
img2img,albef,flickr30k,1,20,None,hdbscan,5,centroid,10,1000,0.04,0.02
img2img,albef,flickr30k,2,20,None,hdbscan,5,centroid,10,1000,0.92,0.79
img2img,albef,flickr30k,5,30,None,hdbscan,5,centroid,10,1000,0.48,0.32
img2img,albef,flickr30k,10,30,None,hdbscan,5,centroid,10,1000,0.32,0.15
img2img,albef,flickr30k,1,30,None,hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,2,30,None,hdbscan,5,centroid,10,1000,0.88,0.84
img2img,albef,flickr30k,5,5,None,hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,10,5,None,hdbscan,5,medoid,10,1000,0.16,0.06
img2img,albef,flickr30k,1,5,None,hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,2,5,None,hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,5,10,None,hdbscan,5,medoid,10,1000,0.4,0.3
img2img,albef,flickr30k,10,10,None,hdbscan,5,medoid,10,1000,0.24,0.16
img2img,albef,flickr30k,1,10,None,hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,2,10,None,hdbscan,5,medoid,10,1000,0.64,0.5
img2img,albef,flickr30k,5,20,None,hdbscan,5,medoid,10,1000,0.4,0.25
img2img,albef,flickr30k,10,20,None,hdbscan,5,medoid,10,1000,0.04,0.02
img2img,albef,flickr30k,1,20,None,hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,2,20,None,hdbscan,5,medoid,10,1000,0.72,0.6
img2img,albef,flickr30k,5,30,None,hdbscan,5,medoid,10,1000,0.48,0.32
img2img,albef,flickr30k,10,30,None,hdbscan,5,medoid,10,1000,0.2,0.17
img2img,albef,flickr30k,1,30,None,hdbscan,5,medoid,10,1000,0.08,0.08
img2img,albef,flickr30k,2,30,None,hdbscan,5,medoid,10,1000,0.8,0.65
img2img,albef,flickr30k,5,5,None,agglomerative,5,centroid,10,1000,0.36,0.19
img2img,albef,flickr30k,10,5,None,agglomerative,5,centroid,10,1000,0.12,0.03
img2img,albef,flickr30k,1,5,None,agglomerative,5,centroid,10,1000,0.84,0.7
img2img,albef,flickr30k,2,5,None,agglomerative,5,centroid,10,1000,0.64,0.48
img2img,albef,flickr30k,5,10,None,agglomerative,5,centroid,10,1000,0.48,0.38
img2img,albef,flickr30k,10,10,None,agglomerative,5,centroid,10,1000,0.16,0.06
img2img,albef,flickr30k,1,10,None,agglomerative,5,centroid,10,1000,0.92,0.71
img2img,albef,flickr30k,2,10,None,agglomerative,5,centroid,10,1000,0.52,0.44
img2img,albef,flickr30k,5,20,None,agglomerative,5,centroid,10,1000,0.36,0.22
img2img,albef,flickr30k,10,20,None,agglomerative,5,centroid,10,1000,0.32,0.12
img2img,albef,flickr30k,1,20,None,agglomerative,5,centroid,10,1000,0.92,0.87
img2img,albef,flickr30k,2,20,None,agglomerative,5,centroid,10,1000,0.8,0.49
img2img,albef,flickr30k,5,30,None,agglomerative,5,centroid,10,1000,0.48,0.38
img2img,albef,flickr30k,10,30,None,agglomerative,5,centroid,10,1000,0.4,0.32
img2img,albef,flickr30k,1,30,None,agglomerative,5,centroid,10,1000,1.0,0.72
img2img,albef,flickr30k,2,30,None,agglomerative,5,centroid,10,1000,0.8,0.61
img2img,albef,flickr30k,5,5,None,agglomerative,5,medoid,10,1000,0.2,0.15
img2img,albef,flickr30k,10,5,None,agglomerative,5,medoid,10,1000,0.2,0.09
img2img,albef,flickr30k,1,5,None,agglomerative,5,medoid,10,1000,0.88,0.71
img2img,albef,flickr30k,2,5,None,agglomerative,5,medoid,10,1000,0.32,0.27
img2img,albef,flickr30k,5,10,None,agglomerative,5,medoid,10,1000,0.16,0.13
img2img,albef,flickr30k,10,10,None,agglomerative,5,medoid,10,1000,0.16,0.09
img2img,albef,flickr30k,1,10,None,agglomerative,5,medoid,10,1000,0.84,0.7
img2img,albef,flickr30k,2,10,None,agglomerative,5,medoid,10,1000,0.44,0.35
img2img,albef,flickr30k,5,20,None,agglomerative,5,medoid,10,1000,0.24,0.21
img2img,albef,flickr30k,10,20,None,agglomerative,5,medoid,10,1000,0.24,0.14
img2img,albef,flickr30k,1,20,None,agglomerative,5,medoid,10,1000,0.96,0.82
img2img,albef,flickr30k,2,20,None,agglomerative,5,medoid,10,1000,0.56,0.47
img2img,albef,flickr30k,5,30,None,agglomerative,5,medoid,10,1000,0.32,0.26
img2img,albef,flickr30k,10,30,None,agglomerative,5,medoid,10,1000,0.28,0.19
img2img,albef,flickr30k,1,30,None,agglomerative,5,medoid,10,1000,0.8,0.64
img2img,albef,flickr30k,2,30,None,agglomerative,5,medoid,10,1000,0.48,0.42
img2img,albef,flickr30k,5,5,tsne (pca),hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,10,5,tsne (pca),hdbscan,5,centroid,10,1000,0.36,0.31
img2img,albef,flickr30k,1,5,tsne (pca),hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,2,5,tsne (pca),hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,5,10,tsne (pca),hdbscan,5,centroid,10,1000,0.68,0.4
img2img,albef,flickr30k,10,10,tsne (pca),hdbscan,5,centroid,10,1000,0.16,0.1
img2img,albef,flickr30k,1,10,tsne (pca),hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,2,10,tsne (pca),hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,5,20,tsne (pca),hdbscan,5,centroid,10,1000,0.72,0.57
img2img,albef,flickr30k,10,20,tsne (pca),hdbscan,5,centroid,10,1000,0.2,0.09
img2img,albef,flickr30k,1,20,tsne (pca),hdbscan,5,centroid,10,1000,0,0
img2img,albef,flickr30k,2,20,tsne (pca),hdbscan,5,centroid,10,1000,0.8,0.7
img2img,albef,flickr30k,5,30,tsne (pca),hdbscan,5,centroid,10,1000,0.6,0.46
img2img,albef,flickr30k,10,30,tsne (pca),hdbscan,5,centroid,10,1000,0.48,0.29
img2img,albef,flickr30k,1,30,tsne (pca),hdbscan,5,centroid,10,1000,0.48,0.43
img2img,albef,flickr30k,2,30,tsne (pca),hdbscan,5,centroid,10,1000,0.92,0.7
img2img,albef,flickr30k,5,5,tsne (pca),hdbscan,5,medoid,10,1000,0.08,0.06
img2img,albef,flickr30k,10,5,tsne (pca),hdbscan,5,medoid,10,1000,0.2,0.16
img2img,albef,flickr30k,1,5,tsne (pca),hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,2,5,tsne (pca),hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,5,10,tsne (pca),hdbscan,5,medoid,10,1000,0.44,0.29
img2img,albef,flickr30k,10,10,tsne (pca),hdbscan,5,medoid,10,1000,0.24,0.21
img2img,albef,flickr30k,1,10,tsne (pca),hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,2,10,tsne (pca),hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,5,20,tsne (pca),hdbscan,5,medoid,10,1000,0.44,0.33
img2img,albef,flickr30k,10,20,tsne (pca),hdbscan,5,medoid,10,1000,0.24,0.18
img2img,albef,flickr30k,1,20,tsne (pca),hdbscan,5,medoid,10,1000,0,0
img2img,albef,flickr30k,2,20,tsne (pca),hdbscan,5,medoid,10,1000,0.84,0.64
img2img,albef,flickr30k,5,30,tsne (pca),hdbscan,5,medoid,10,1000,0.44,0.31
img2img,albef,flickr30k,10,30,tsne (pca),hdbscan,5,medoid,10,1000,0.36,0.27
img2img,albef,flickr30k,1,30,tsne (pca),hdbscan,5,medoid,10,1000,0.4,0.27
img2img,albef,flickr30k,2,30,tsne (pca),hdbscan,5,medoid,10,1000,0.8,0.6
img2img,albef,flickr30k,5,5,tsne (pca),agglomerative,5,centroid,10,1000,0.96,0.54
